"Date","Overnight","1 Week","1 Month","3 Month","6 Month","1 Year"
"31 Aug 2016","2.99","3.02","3.08","-","-","-"
"01 Sep 2016","3.00","3.03","3.08","-","-","-"
"02 Sep 2016","2.99","3.03","3.08","-","-","-"
"03 Sep 2016","2.99","3.03","3.08","-","-","-"
"04 Sep 2016","2.99","3.03","3.08","-","-","-"
"05 Sep 2016","2.99","3.03","3.08","-","-","-"
"06 Sep 2016","2.99","3.03","3.08","-","-","-"
"07 Sep 2016","3.00","3.02","3.08","-","-","-"
"08 Sep 2016","3.00","3.02","-","-","-","-"
"09 Sep 2016","2.99","-","3.08","-","-","-"
"10 Sep 2016","2.99","-","3.08","-","-","-"
"11 Sep 2016","2.99","-","3.08","-","-","-"
"12 Sep 2016","2.99","-","3.08","-","-","-"
"13 Sep 2016","2.99","3.03","3.08","-","-","-"
"14 Sep 2016","2.97","3.03","3.08","-","-","-"
"15 Sep 2016","2.97","3.03","-","-","-","-"
"16 Sep 2016","2.97","3.03","-","-","-","-"
"17 Sep 2016","2.97","3.03","-","-","-","-"
"18 Sep 2016","2.97","3.03","-","-","-","-"
"19 Sep 2016","2.82","3.02","3.08","-","-","-"
"20 Sep 2016","2.95","3.02","3.08","-","-","-"
"21 Sep 2016","2.99","3.03","3.07","-","-","-"
"22 Sep 2016","3.00","3.02","3.09","-","-","-"
"23 Sep 2016","2.99","3.03","3.08","-","-","-"
"24 Sep 2016","2.99","3.03","3.08","-","-","-"
"25 Sep 2016","2.99","3.03","3.08","-","-","-"
"26 Sep 2016","2.90","-","3.08","-","-","-"
"27 Sep 2016","2.96","3.03","3.08","-","-","-"
"28 Sep 2016","2.98","3.03","3.08","-","-","-"
"29 Sep 2016","2.90","3.03","3.08","-","-","-"
"30 Sep 2016","2.99","3.03","3.08","-","-","-"
"01 Oct 2016","2.99","3.03","3.08","-","-","-"
"02 Oct 2016","2.99","3.03","3.08","-","-","-"
"03 Oct 2016","2.99","3.03","3.08","-","-","-"
"04 Oct 2016","2.99","3.03","3.08","-","-","-"
"05 Oct 2016","2.99","3.02","3.08","-","-","-"
"06 Oct 2016","2.99","3.03","3.08","-","-","-"
"07 Oct 2016","2.99","3.02","3.08","-","-","-"
"08 Oct 2016","2.99","3.02","3.08","-","-","-"
"09 Oct 2016","2.99","3.02","3.08","-","-","-"
"10 Oct 2016","2.99","3.03","3.08","-","-","-"
"11 Oct 2016","2.99","3.03","3.08","-","-","-"
"12 Oct 2016","2.99","3.03","3.08","-","-","-"
"13 Oct 2016","2.99","3.03","3.08","-","-","-"
"14 Oct 2016","3.00","3.03","3.08","-","-","-"
"15 Oct 2016","3.00","3.03","3.08","-","-","-"
"16 Oct 2016","3.00","3.03","3.08","-","-","-"
"17 Oct 2016","3.00","3.03","3.08","-","-","-"
"18 Oct 2016","2.99","3.03","3.08","-","-","-"
"19 Oct 2016","2.97","3.03","3.08","-","-","-"
"20 Oct 2016","2.99","3.03","3.08","-","-","-"
"21 Oct 2016","2.99","3.03","3.08","-","-","-"
"22 Oct 2016","2.99","3.03","3.08","-","-","-"
"23 Oct 2016","2.99","3.03","3.08","-","-","-"
"24 Oct 2016","2.98","3.03","3.08","-","-","-"
"25 Oct 2016","2.99","3.03","3.08","-","-","-"
"26 Oct 2016","2.99","3.02","3.08","-","-","-"
"27 Oct 2016","2.91","3.03","3.08","3.14","-","-"
"28 Oct 2016","2.99","3.02","3.08","-","-","-"
"29 Oct 2016","2.99","3.02","3.08","-","-","-"
"30 Oct 2016","2.99","3.02","3.08","-","-","-"
"31 Oct 2016","2.92","3.03","3.08","-","-","-"
"01 Nov 2016","3.00","3.03","3.08","-","-","-"
"02 Nov 2016","3.00","3.03","3.08","-","-","-"
"03 Nov 2016","3.00","3.03","3.08","-","-","-"
"04 Nov 2016","3.00","3.03","3.08","-","-","-"
"05 Nov 2016","3.00","3.03","3.08","-","-","-"
"06 Nov 2016","3.00","3.03","3.08","-","-","-"
"07 Nov 2016","3.00","3.03","3.08","-","-","-"
"08 Nov 2016","3.00","3.03","3.08","-","-","-"
"09 Nov 2016","2.99","3.03","3.08","-","-","-"
"10 Nov 2016","2.96","3.03","3.08","-","-","-"
"11 Nov 2016","2.99","3.03","3.08","-","-","-"
"12 Nov 2016","2.99","3.03","3.08","-","-","-"
"13 Nov 2016","2.99","3.03","3.08","-","-","-"
"14 Nov 2016","2.99","3.03","-","-","-","-"
"15 Nov 2016","2.99","3.03","3.08","-","-","-"
"16 Nov 2016","2.97","3.03","-","-","-","-"
"17 Nov 2016","2.99","3.02","-","-","-","-"
"18 Nov 2016","2.97","3.02","3.08","-","-","-"
"19 Nov 2016","2.97","3.02","3.08","-","-","-"
"20 Nov 2016","2.97","3.02","3.08","-","-","-"
"21 Nov 2016","2.99","3.02","-","-","-","-"
"22 Nov 2016","2.99","3.02","-","-","-","-"
"23 Nov 2016","2.98","3.02","-","-","-","-"
"24 Nov 2016","2.99","3.02","-","-","-","-"
"25 Nov 2016","2.99","3.02","3.08","-","-","-"
"26 Nov 2016","2.99","3.02","3.08","-","-","-"
"27 Nov 2016","2.99","3.02","3.08","-","-","-"
"28 Nov 2016","2.99","3.03","3.08","-","-","-"
"29 Nov 2016","2.92","3.03","-","-","-","-"
"30 Nov 2016","2.99","3.03","3.08","-","-","-"
"01 Dec 2016","2.99","3.03","3.08","-","-","-"
"02 Dec 2016","2.98","3.02","-","-","-","-"
"03 Dec 2016","2.98","3.02","-","-","-","-"
"04 Dec 2016","2.98","3.02","-","-","-","-"
"05 Dec 2016","2.97","3.02","-","-","-","-"
"06 Dec 2016","2.99","3.02","-","-","-","-"
"07 Dec 2016","2.88","3.02","-","-","-","-"
"08 Dec 2016","3.00","3.02","3.08","-","-","-"
"09 Dec 2016","2.99","3.02","3.08","-","-","-"
"10 Dec 2016","2.99","3.02","3.08","-","-","-"
"11 Dec 2016","2.99","3.02","3.08","-","-","-"
"12 Dec 2016","2.99","3.02","3.08","-","-","-"
"13 Dec 2016","3.00","3.02","-","-","-","-"
"14 Dec 2016","2.99","3.02","3.08","-","-","-"
"15 Dec 2016","3.00","3.01","3.08","-","-","-"
"16 Dec 2016","3.00","3.01","3.08","-","-","-"
"17 Dec 2016","3.00","3.01","3.08","-","-","-"
"18 Dec 2016","3.00","3.01","3.08","-","-","-"
"19 Dec 2016","3.00","3.02","3.08","-","-","-"
"20 Dec 2016","3.00","3.02","3.08","-","-","-"
"21 Dec 2016","3.00","3.02","3.08","-","-","-"
"22 Dec 2016","3.00","3.02","-","-","-","-"
"23 Dec 2016","3.00","3.02","3.08","-","-","-"
"24 Dec 2016","3.00","3.02","3.08","-","-","-"
"25 Dec 2016","3.00","3.02","3.08","-","-","-"
"26 Dec 2016","3.00","3.02","3.08","-","-","-"
"27 Dec 2016","3.00","3.02","3.08","-","-","-"
"28 Dec 2016","3.00","3.02","-","-","-","-"
"29 Dec 2016","3.00","3.02","-","-","-","-"
"30 Dec 2016","3.00","3.01","3.08","-","-","-"
"31 Dec 2016","3.00","3.01","3.08","-","-","-"
"01 Jan 2017","3.00","3.01","3.08","-","-","-"
"02 Jan 2017","3.00","3.01","3.08","-","-","-"
"03 Jan 2017","3.00","3.02","3.08","-","-","-"
"04 Jan 2017","3.00","3.02","3.08","-","-","-"
"06 Jan 2017","2.99","3.02","3.07","-","-","-"
"07 Jan 2017","2.99","3.02","3.07","-","-","-"
"08 Jan 2017","2.99","3.02","3.07","-","-","-"
"09 Jan 2017","3.00","3.02","3.08","-","-","-"
"10 Jan 2017","3.00","3.02","3.08","-","-","-"
"11 Jan 2017","3.00","3.02","3.08","-","-","-"
"12 Jan 2017","3.00","3.02","-","-","-","-"
"13 Jan 2017","3.00","3.02","-","-","-","-"
"14 Jan 2017","3.00","3.02","-","-","-","-"
"15 Jan 2017","3.00","3.02","-","-","-","-"
"16 Jan 2017","3.00","3.02","3.08","-","-","-"
"17 Jan 2017","3.00","3.02","-","-","-","-"
"18 Jan 2017","3.00","3.02","3.07","-","-","-"
"19 Jan 2017","3.00","3.02","3.08","-","-","-"
"20 Jan 2017","3.00","3.02","3.08","-","-","-"
"21 Jan 2017","3.00","3.02","3.08","-","-","-"
"22 Jan 2017","3.00","3.02","3.08","-","-","-"
"23 Jan 2017","3.00","3.02","3.08","-","-","-"
"24 Jan 2017","3.00","3.02","3.08","-","-","-"
"25 Jan 2017","3.00","3.02","3.08","-","-","-"
"26 Jan 2017","2.99","3.02","3.08","-","-","-"
"27 Jan 2017","3.00","3.02","3.08","-","-","-"
"28 Jan 2017","3.00","3.02","3.08","-","-","-"
"29 Jan 2017","3.00","3.02","3.08","-","-","-"
"30 Jan 2017","3.00","3.02","3.08","-","-","-"
"31 Jan 2017","2.99","3.02","3.08","-","-","-"
"01 Feb 2017","2.99","3.02","3.08","-","-","-"
"02 Feb 2017","3.00","3.02","3.08","-","-","-"
"03 Feb 2017","3.00","3.02","3.08","-","-","-"
"04 Feb 2017","3.00","3.02","3.08","-","-","-"
"05 Feb 2017","3.00","3.02","3.08","-","-","-"
"06 Feb 2017","3.00","3.02","3.08","-","-","-"
"07 Feb 2017","3.00","3.02","3.08","-","-","-"
"08 Feb 2017","3.00","3.02","-","-","-","-"
"09 Feb 2017","3.00","3.02","-","-","-","-"
"10 Feb 2017","3.00","3.02","3.08","-","-","-"
"11 Feb 2017","3.00","3.02","3.08","-","-","-"
"12 Feb 2017","3.00","3.02","3.08","-","-","-"
"13 Feb 2017","3.00","3.02","-","-","-","-"
"14 Feb 2017","3.00","3.02","3.08","-","-","-"
"15 Feb 2017","3.00","3.02","3.08","-","-","-"
"16 Feb 2017","3.00","3.02","3.08","-","-","-"
"17 Feb 2017","3.00","3.02","3.08","-","-","-"
"18 Feb 2017","3.00","3.02","3.08","-","-","-"
"19 Feb 2017","3.00","3.02","3.08","-","-","-"
"20 Feb 2017","3.00","3.02","3.08","-","-","-"
"21 Feb 2017","2.99","3.02","3.08","-","-","-"
"22 Feb 2017","3.00","3.02","3.08","-","-","-"
"23 Feb 2017","2.99","3.02","3.08","-","-","-"
"24 Feb 2017","3.00","3.02","3.08","-","-","-"
"25 Feb 2017","3.00","3.02","3.08","-","-","-"
"26 Feb 2017","3.00","3.02","3.08","-","-","-"
"27 Feb 2017","3.00","3.02","3.08","-","-","-"
"28 Feb 2017","3.00","3.02","3.08","-","-","-"
"01 Mar 2017","3.00","3.02","3.08","-","-","-"
"02 Mar 2017","3.00","3.02","3.08","-","-","-"
"03 Mar 2017","3.00","3.02","3.08","-","-","-"
"04 Mar 2017","3.00","3.02","3.08","-","-","-"
"05 Mar 2017","3.00","3.02","3.08","-","-","-"
"06 Mar 2017","2.99","3.02","3.08","-","-","-"
"07 Mar 2017","3.00","3.02","3.08","-","-","-"
"08 Mar 2017","3.00","3.02","3.08","-","-","-"
"09 Mar 2017","3.00","3.02","3.08","-","-","-"
"10 Mar 2017","3.00","3.02","-","-","-","-"
"11 Mar 2017","3.00","3.02","-","-","-","-"
"12 Mar 2017","3.00","3.02","-","-","-","-"
"13 Mar 2017","3.00","3.02","3.08","-","-","-"
"14 Mar 2017","3.00","3.02","3.08","-","-","-"
"15 Mar 2017","3.00","3.02","3.08","-","-","-"
"16 Mar 2017","3.00","3.02","3.08","-","-","-"
"17 Mar 2017","3.00","3.02","3.08","-","-","-"
"18 Mar 2017","3.00","3.02","3.08","-","-","-"
"19 Mar 2017","3.00","3.02","3.08","-","-","-"
"20 Mar 2017","3.00","3.02","3.08","-","-","-"
"21 Mar 2017","3.00","3.02","3.08","-","-","-"
"22 Mar 2017","3.00","3.02","3.08","3.16","-","-"
"23 Mar 2017","3.00","3.02","3.08","-","-","-"
"24 Mar 2017","3.00","3.02","3.08","-","-","-"
"25 Mar 2017","3.00","3.02","3.08","-","-","-"
"26 Mar 2017","3.00","3.02","3.08","-","-","-"
"27 Mar 2017","3.00","3.02","3.08","-","-","-"
"28 Mar 2017","3.00","3.02","3.08","-","-","-"
"29 Mar 2017","3.00","3.02","3.08","3.16","-","-"
"30 Mar 2017","3.00","3.02","3.08","-","-","-"
"31 Mar 2017","3.00","3.02","3.08","-","-","-"
"01 Apr 2017","3.00","3.02","3.08","-","-","-"
"02 Apr 2017","3.00","3.02","3.08","-","-","-"
"03 Apr 2017","3.00","3.02","3.08","-","-","-"
"04 Apr 2017","3.00","3.02","3.08","-","-","-"
"05 Apr 2017","3.00","3.01","3.08","-","-","-"
"06 Apr 2017","3.00","3.02","3.08","-","-","-"
"07 Apr 2017","3.00","3.02","3.08","-","-","-"
"08 Apr 2017","3.00","3.02","3.08","-","-","-"
"09 Apr 2017","3.00","3.02","3.08","-","-","-"
"10 Apr 2017","3.00","3.02","3.08","-","-","-"
"11 Apr 2017","3.00","3.02","3.08","-","-","-"
"12 Apr 2017","3.00","3.02","3.08","-","-","-"
"13 Apr 2017","3.00","3.02","3.08","-","-","-"
"14 Apr 2017","3.00","3.02","-","-","-","-"
"15 Apr 2017","3.00","3.02","-","-","-","-"
"16 Apr 2017","3.00","3.02","-","-","-","-"
"17 Apr 2017","3.00","3.02","3.08","-","-","-"
"18 Apr 2017","3.00","3.02","3.08","-","-","-"
"19 Apr 2017","3.00","3.02","3.08","-","-","-"
"20 Apr 2017","3.00","3.02","3.08","-","-","-"
"21 Apr 2017","3.00","3.02","3.08","-","-","-"
"22 Apr 2017","3.00","3.02","3.08","-","-","-"
"23 Apr 2017","3.00","3.02","3.08","-","-","-"
"24 Apr 2017","3.00","3.02","3.08","-","-","-"
"25 Apr 2017","3.00","3.02","3.08","-","-","-"
"26 Apr 2017","3.00","3.02","3.08","-","-","-"
"27 Apr 2017","3.00","3.02","3.07","-","-","-"
"28 Apr 2017","3.00","3.02","3.08","-","-","-"
"29 Apr 2017","3.00","3.02","3.08","-","-","-"
"30 Apr 2017","3.00","3.02","3.08","-","-","-"
"01 May 2017","3.00","3.02","3.08","-","-","-"
"02 May 2017","3.00","3.02","3.08","-","-","-"
"03 May 2017","3.00","3.02","3.08","-","-","-"
"04 May 2017","3.00","3.02","3.08","-","-","-"
"05 May 2017","3.00","3.02","3.08","-","-","-"
"06 May 2017","3.00","3.02","3.08","-","-","-"
"07 May 2017","3.00","3.02","3.08","-","-","-"
"08 May 2017","3.00","3.02","3.08","-","-","-"
"09 May 2017","3.00","3.02","3.08","-","-","-"
"10 May 2017","3.00","3.02","3.08","-","-","-"
"11 May 2017","3.00","3.02","3.08","-","-","-"
"12 May 2017","3.00","3.02","3.08","-","-","-"
"13 May 2017","3.00","3.02","3.08","-","-","-"
"14 May 2017","3.00","3.02","3.08","-","-","-"
"15 May 2017","3.00","3.02","3.08","-","-","-"
"16 May 2017","3.00","3.02","-","-","-","-"
"17 May 2017","3.00","3.02","-","-","-","-"
"18 May 2017","3.00","3.02","3.08","-","-","-"
"19 May 2017","3.00","3.02","3.08","-","-","-"
"20 May 2017","3.00","3.02","3.08","-","-","-"
"21 May 2017","3.00","3.02","3.08","-","-","-"
"22 May 2017","3.00","3.02","-","-","-","-"
"23 May 2017","3.00","3.02","3.08","-","-","-"
"24 May 2017","3.00","3.02","3.08","-","-","-"
"25 May 2017","3.00","3.02","-","-","-","-"
"26 May 2017","3.00","3.02","-","-","-","-"
"27 May 2017","3.00","3.02","-","-","-","-"
"28 May 2017","3.00","3.02","-","-","-","-"
"29 May 2017","3.00","3.03","3.08","-","-","-"
"30 May 2017","3.00","3.02","3.09","-","-","-"
"31 May 2017","3.00","3.02","3.08","-","-","-"
"01 Jun 2017","3.00","3.02","3.08","-","-","-"
"02 Jun 2017","3.00","3.02","3.08","-","-","-"
"03 Jun 2017","3.00","3.02","3.08","-","-","-"
"04 Jun 2017","3.00","3.02","3.08","-","-","-"
"05 Jun 2017","3.00","3.02","-","-","-","-"
"06 Jun 2017","3.00","3.02","3.08","-","-","-"
"07 Jun 2017","3.00","3.02","3.08","-","-","-"
"08 Jun 2017","3.00","3.01","3.08","-","-","-"
"09 Jun 2017","3.00","3.02","3.08","-","-","-"
"10 Jun 2017","3.00","3.02","3.08","-","-","-"
"11 Jun 2017","3.00","3.02","3.08","-","-","-"
"12 Jun 2017","3.00","3.02","3.08","-","-","-"
"13 Jun 2017","2.99","3.02","-","-","-","-"
"14 Jun 2017","2.97","3.02","3.08","-","-","-"
"15 Jun 2017","3.00","3.02","3.08","3.16","-","-"
"16 Jun 2017","2.99","3.02","3.08","-","-","-"
"17 Jun 2017","2.99","3.02","3.08","-","-","-"
"18 Jun 2017","2.99","3.02","3.08","-","-","-"
"19 Jun 2017","2.99","3.02","3.08","3.16","-","-"
"20 Jun 2017","2.97","3.02","3.08","-","-","-"
"21 Jun 2017","2.95","3.02","3.08","-","-","-"
"22 Jun 2017","2.98","3.02","3.08","-","-","-"
"23 Jun 2017","3.00","3.02","3.08","-","-","-"
"24 Jun 2017","3.00","3.02","3.08","-","-","-"
"25 Jun 2017","3.00","3.02","3.08","-","-","-"
"26 Jun 2017","3.00","3.02","3.08","-","-","-"
"27 Jun 2017","3.00","3.02","3.08","-","-","-"
"28 Jun 2017","3.00","3.02","3.08","-","-","-"
"29 Jun 2017","2.96","3.02","3.08","-","-","-"
"30 Jun 2017","2.94","3.02","3.08","-","-","-"
"01 Jul 2017","2.94","3.02","3.08","-","-","-"
"02 Jul 2017","2.94","3.02","3.08","-","-","-"
"03 Jul 2017","2.95","3.02","3.08","-","-","-"
"04 Jul 2017","2.99","3.02","3.08","3.11","-","-"
"05 Jul 2017","2.93","3.02","3.08","-","-","-"
"06 Jul 2017","2.96","3.02","3.08","-","-","-"
"07 Jul 2017","3.00","3.02","3.08","-","-","-"
"08 Jul 2017","3.00","3.02","3.08","-","-","-"
"09 Jul 2017","3.00","3.02","3.08","-","-","-"
"10 Jul 2017","3.00","3.02","-","-","-","-"
"11 Jul 2017","3.00","3.02","3.08","-","-","-"
"12 Jul 2017","3.00","3.02","-","-","-","-"
"13 Jul 2017","3.00","3.02","3.08","-","-","-"
"14 Jul 2017","2.96","3.02","-","-","-","-"
"15 Jul 2017","2.96","3.02","-","-","-","-"
"16 Jul 2017","2.96","3.02","-","-","-","-"
"17 Jul 2017","3.00","3.02","-","-","-","-"
"18 Jul 2017","3.00","3.02","3.08","-","-","-"
"19 Jul 2017","3.00","3.02","3.08","-","-","-"
"20 Jul 2017","2.97","3.02","-","-","-","-"
"21 Jul 2017","3.00","3.02","3.08","-","-","-"
"22 Jul 2017","3.00","3.02","3.08","-","-","-"
"23 Jul 2017","3.00","3.02","3.08","-","-","-"
"24 Jul 2017","3.00","3.02","-","-","-","-"
"25 Jul 2017","3.00","3.02","3.08","-","-","-"
"26 Jul 2017","2.96","3.02","-","-","-","-"
"27 Jul 2017","2.97","3.02","3.08","-","-","-"
"28 Jul 2017","2.95","3.02","-","-","-","-"
"29 Jul 2017","2.95","3.02","-","-","-","-"
"30 Jul 2017","2.95","3.02","-","-","-","-"
"31 Jul 2017","2.99","3.02","-","-","-","-"
"01 Aug 2017","3.00","3.02","3.08","3.16","-","-"
"02 Aug 2017","2.97","3.02","3.08","-","-","-"
"03 Aug 2017","3.00","3.01","3.08","-","-","-"
"04 Aug 2017","2.97","3.02","3.08","-","-","-"
"05 Aug 2017","2.97","3.02","3.08","-","-","-"
"06 Aug 2017","2.97","3.02","3.08","-","-","-"
"07 Aug 2017","2.96","3.02","3.08","-","-","-"
"08 Aug 2017","2.92","3.02","3.08","-","-","-"
"09 Aug 2017","2.96","3.02","3.08","3.16","-","-"
"10 Aug 2017","3.00","3.02","3.08","-","-","-"
"11 Aug 2017","2.95","3.02","3.07","3.16","-","-"
"12 Aug 2017","2.95","3.02","3.07","3.16","-","-"
"13 Aug 2017","2.95","3.02","3.07","3.16","-","-"
"14 Aug 2017","2.96","3.02","3.08","-","-","-"
"15 Aug 2017","3.00","3.02","-","-","-","-"
"16 Aug 2017","3.00","3.02","3.08","3.16","-","-"
"17 Aug 2017","2.96","3.02","3.08","-","-","-"
"18 Aug 2017","3.00","3.02","-","-","-","-"
"19 Aug 2017","3.00","3.02","-","-","-","-"
"20 Aug 2017","3.00","3.02","-","-","-","-"
"21 Aug 2017","2.95","3.02","3.08","-","-","-"
"22 Aug 2017","3.00","3.02","3.08","-","-","-"
"23 Aug 2017","3.00","3.02","-","-","-","-"
"24 Aug 2017","2.95","3.02","3.08","-","-","-"
"25 Aug 2017","2.95","-","3.08","-","-","-"
"26 Aug 2017","2.95","-","3.08","-","-","-"
"27 Aug 2017","2.95","-","3.08","-","-","-"
"28 Aug 2017","3.00","-","3.08","-","-","-"
"29 Aug 2017","3.00","3.02","3.08","-","-","-"
"30 Aug 2017","2.97","3.02","-","-","-","-"
"31 Aug 2017","2.97","3.02","-","-","-","-"
"01 Sep 2017","2.97","3.02","-","-","-","-"
"02 Sep 2017","2.97","3.02","-","-","-","-"
"03 Sep 2017","2.97","3.02","-","-","-","-"
"04 Sep 2017","2.97","3.02","-","-","-","-"
"05 Sep 2017","2.95","3.02","3.08","-","-","-"
"06 Sep 2017","2.96","3.02","3.08","-","-","-"
"07 Sep 2017","3.00","3.02","3.08","-","-","-"
"08 Sep 2017","2.99","3.02","-","-","-","-"
"09 Sep 2017","2.99","3.02","-","-","-","-"
"10 Sep 2017","2.99","3.02","-","-","-","-"
"11 Sep 2017","3.00","3.02","3.10","-","-","-"
"12 Sep 2017","2.94","3.02","3.08","-","-","-"
"13 Sep 2017","2.97","3.02","3.08","-","-","-"
"14 Sep 2017","2.97","3.02","3.08","-","-","-"
"15 Sep 2017","2.93","-","3.08","-","-","-"
"16 Sep 2017","2.93","-","3.08","-","-","-"
"17 Sep 2017","2.93","-","3.08","-","-","-"
"18 Sep 2017","2.94","3.03","3.08","-","-","-"
"19 Sep 2017","2.96","3.03","3.08","3.16","-","-"
"20 Sep 2017","2.94","3.02","3.08","-","-","-"
"21 Sep 2017","2.99","3.02","3.08","3.16","-","-"
"22 Sep 2017","2.99","3.02","3.08","3.16","-","-"
"23 Sep 2017","2.99","3.02","3.08","3.16","-","-"
"24 Sep 2017","2.99","3.02","3.08","3.16","-","-"
"25 Sep 2017","2.92","3.02","3.08","-","-","-"
"26 Sep 2017","2.98","3.02","3.08","-","-","-"
"27 Sep 2017","2.99","3.02","3.08","-","-","-"
"28 Sep 2017","2.92","3.02","-","-","-","-"
"29 Sep 2017","2.90","3.03","3.08","-","-","-"
"30 Sep 2017","2.90","3.03","3.08","-","-","-"
"01 Oct 2017","2.90","3.03","3.08","-","-","-"
"02 Oct 2017","2.99","3.01","3.08","-","-","-"
"03 Oct 2017","2.98","3.02","3.08","-","-","-"
"04 Oct 2017","2.93","3.02","3.08","-","-","-"
"05 Oct 2017","3.00","3.02","-","-","-","-"
"06 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"07 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"08 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"09 Oct 2017","2.93","3.02","3.08","-","-","-"
"10 Oct 2017","2.95","3.02","3.08","3.16","-","-"
"11 Oct 2017","2.94","3.02","3.08","-","-","-"
"12 Oct 2017","2.94","3.02","3.08","-","-","-"
"13 Oct 2017","2.95","3.02","3.08","-","-","-"
"14 Oct 2017","2.95","3.02","3.08","-","-","-"
"15 Oct 2017","2.95","3.02","3.08","-","-","-"
"16 Oct 2017","3.00","3.02","3.08","-","-","-"
"17 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"18 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"19 Oct 2017","3.00","3.02","3.08","-","-","-"
"20 Oct 2017","3.00","3.02","3.08","-","-","-"
"21 Oct 2017","3.00","3.02","3.08","-","-","-"
"22 Oct 2017","3.00","3.02","3.08","-","-","-"
"23 Oct 2017","2.94","3.02","3.08","3.16","-","-"
"24 Oct 2017","2.93","3.02","3.08","-","-","-"
"25 Oct 2017","2.93","3.02","3.08","-","-","-"
"26 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"27 Oct 2017","2.96","3.02","3.08","3.16","-","-"
"28 Oct 2017","2.96","3.02","3.08","3.16","-","-"
"29 Oct 2017","2.96","3.02","3.08","3.16","-","-"
"30 Oct 2017","3.00","3.02","3.08","3.16","-","-"
"31 Oct 2017","2.92","3.02","-","3.16","-","-"
"01 Nov 2017","2.92","3.02","3.08","-","-","-"
"02 Nov 2017","2.91","3.02","3.08","-","-","-"
"03 Nov 2017","3.00","3.02","3.08","3.16","-","-"
"04 Nov 2017","3.00","3.02","3.08","3.16","-","-"
"05 Nov 2017","3.00","3.02","3.08","3.16","-","-"
"06 Nov 2017","2.90","3.02","3.08","-","-","-"
"07 Nov 2017","2.93","3.02","-","-","-","-"
"08 Nov 2017","2.96","3.01","3.08","3.16","-","-"
"09 Nov 2017","2.91","3.02","3.08","-","-","-"
"10 Nov 2017","2.92","3.02","3.08","-","-","-"
"11 Nov 2017","2.92","3.02","3.08","-","-","-"
"12 Nov 2017","2.92","3.02","3.08","-","-","-"
"13 Nov 2017","2.92","3.02","3.08","-","-","-"
"14 Nov 2017","2.92","3.02","-","-","-","-"
"15 Nov 2017","2.92","3.02","3.08","-","-","-"
"16 Nov 2017","2.91","3.02","3.08","-","-","-"
"17 Nov 2017","2.95","3.02","-","-","-","-"
"18 Nov 2017","2.95","3.02","-","-","-","-"
"19 Nov 2017","2.95","3.02","-","-","-","-"
"20 Nov 2017","2.91","3.02","3.08","-","-","-"
"21 Nov 2017","2.92","3.02","-","-","-","-"
"22 Nov 2017","2.91","3.02","3.08","-","-","-"
"23 Nov 2017","2.99","3.02","3.08","-","-","-"
"24 Nov 2017","2.92","3.02","3.08","-","-","-"
"25 Nov 2017","2.92","3.02","3.08","-","-","-"
"26 Nov 2017","2.92","3.02","3.08","-","-","-"
"27 Nov 2017","2.91","3.02","-","-","-","-"
"28 Nov 2017","2.99","3.02","-","-","-","-"
"29 Nov 2017","2.92","3.02","-","-","-","-"
"30 Nov 2017","2.99","3.02","3.08","-","-","-"
"01 Dec 2017","2.99","3.02","3.08","-","-","-"
"02 Dec 2017","2.99","3.02","3.08","-","-","-"
"03 Dec 2017","2.99","3.02","3.08","-","-","-"
"04 Dec 2017","2.91","3.02","3.08","-","-","-"
"05 Dec 2017","2.96","3.02","3.08","-","-","-"
"06 Dec 2017","2.91","3.02","3.08","-","-","-"
"07 Dec 2017","2.90","3.01","3.08","-","-","-"
"08 Dec 2017","2.99","3.02","-","-","-","-"
"09 Dec 2017","2.99","3.02","-","-","-","-"
"10 Dec 2017","2.99","3.02","-","-","-","-"
"11 Dec 2017","2.90","3.02","-","-","-","-"
"12 Dec 2017","2.93","3.02","3.08","-","-","-"
"13 Dec 2017","2.93","3.02","3.08","-","-","-"
"14 Dec 2017","2.99","3.02","-","-","-","-"
"15 Dec 2017","2.99","3.02","-","-","-","-"
"16 Dec 2017","2.99","3.02","-","-","-","-"
"17 Dec 2017","2.99","3.02","-","-","-","-"
"18 Dec 2017","2.92","3.02","-","-","-","-"
"19 Dec 2017","2.91","3.02","-","-","-","-"
"20 Dec 2017","2.90","3.02","3.08","-","-","-"
"21 Dec 2017","2.91","3.02","-","-","-","-"
"22 Dec 2017","2.99","3.02","3.08","-","-","-"
"23 Dec 2017","2.99","3.02","3.08","-","-","-"
"24 Dec 2017","2.99","3.02","3.08","-","-","-"
"25 Dec 2017","2.99","3.02","3.08","-","-","-"
"26 Dec 2017","2.95","3.02","3.08","-","-","-"
"27 Dec 2017","2.92","3.02","3.08","-","-","-"
"28 Dec 2017","2.90","3.02","3.08","-","-","-"
"29 Dec 2017","2.91","3.02","3.08","-","-","-"
"30 Dec 2017","2.91","3.02","3.08","-","-","-"
"31 Dec 2017","2.91","3.02","3.08","-","-","-"
"01 Jan 2018","2.91","3.02","3.08","-","-","-"
